"Id","SalePrice"
2849,200980.642326398
2850,282864.11654954
2851,235075.865058338
2852,231902.634154052
2853,236989.090674909
2854,143101.11470915
2855,197905.526971279
2856,199506.472343354
2857,187494.030360419
2858,203992.029428253
2859,128667.374046051
2860,125368.666322944
2861,125913.977816166
2862,196916.891673826
2863,125413.130133995
2864,242983.495692057
2865,140923.8461111
2866,138035.851373337
2867,95983.9395274932
2868,100973.93580655
2869,116190.139891379
2870,130060.529576375
2871,86994.2746730827
2872,46279.9609700052
2873,100636.622062543
2874,140818.640537397
2875,126772.795074389
2876,168811.13817103
2877,134953.615433637
2878,172027.227647126
2879,139882.660199695
2880,103116.355248525
2881,146952.216615857
2882,170098.278775929
2883,191218.856913281
2884,199123.280190466
2885,188242.502666423
2886,219239.394724174
2887,91195.5416524252
2888,131527.278560519
2889,57306.858237762
2890,81469.7094810097
2891,133323.92631883
2892,47452.1520440272
2893,79273.1373025314
2894,51465.244723005
2895,315110.441945669
2896,281069.723135301
2897,199402.535123986
2898,152104.574226066
2899,216241.727426234
2900,157486.708648068
2901,199839.443809413
2902,184056.388743926
2903,359361.117919047
2904,360548.727903635
2905,86596.5224152482
2906,200103.262400885
2907,110027.617701942
2908,135668.402854162
2909,150812.179245803
2910,81275.2951307294
2911,82019.1589706567
2912,141909.988331177
2913,85050.5419588382
2914,75064.7269420061
2915,80741.5120744831
2916,83887.8125535776
2917,153485.098268257
2918,118501.229592394
2919,224066.607722794
